from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5872469;5931307;225;15781;77;49;15637;77;70;19257;78;70;19257;39;22589;35;22589;22
5872470;5931307;226;15810;77;49;15637;73;63;18907;71;63;18907;39;22850;34;22549;21
5872471;5931307;227;15921;77;49;15637;73;63;18878;71;63;18878;39;22234;34;22234;21
5872472;5931307;215;15071;77;49;15637;61;53;18154;62;53;18154;39;21960;34;21660;21
5872473;5931307;214;14988;66;42;14624;56;48;17804;55;48;17804;36;21729;31;21428;19
5872474;5931307;210;14698;66;42;14624;53;43;17513;51;43;17513;36;20244;31;20244;19
5872475;5931307;210;14676;67;42;14688;50;40;17274;49;40;17274;36;21673;32;21372;19
5872476;5931307;207;14516;66;42;14503;59;53;16301;61;52;18090;37;20411;32;21205;20
5872477;5931307;206;14387;64;41;14210;55;52;17946;57;48;17834;37;19125;32;19125;20
5872478;5931307;199;13918;63;40;14011;54;45;15280;58;47;15280;36;19726;31;19426;19
5872479;5931307;202;14156;64;41;14119;58;49;15530;60;51;15530;36;19816;31;19515;19
5872480;5931307;198;13888;64;41;14101;58;50;15322;61;52;15322;36;19159;32;19159;20
5872481;5931307;198;13867;64;41;14054;63;54;15868;65;56;15868;37;19316;33;19316;20
5872482;5931307;192;13424;62;39;13383;65;57;15860;68;59;15860;35;19496;30;19496;19
5872483;5931307;188;13145;62;40;13279;65;54;21878;72;59;19761;35;20073;30;20073;19
5872484;5931307;185;12952;61;38;12908;63;52;21739;71;57;19622;33;20032;28;20032;18
5872485;5931307;181;12638;59;38;12593;58;53;16630;69;53;19307;34;20524;29;20524;19
5872486;5931307;179;12510;60;38;12589;59;48;16320;69;48;18997;37;20708;32;20708;20
5872487;5931307;177;12398;58;37;12142;59;49;16358;69;49;19036;33;19509;28;19694;18
5872488;5931307;171;11964;57;36;11970;59;48;16346;67;49;19024;32;19241;27;19241;18
5872489;5931307;168;11732;56;35;11718;58;51;18062;69;52;18351;30;19463;26;19463;17
5872490;5931307;166;11607;55;35;11635;56;46;17750;67;48;18038;36;18263;31;18263;20
5872491;5931307;161;11298;54;34;11374;53;44;17553;67;45;17842;30;18053;26;18053;16
5872492;5931307;161;11275;54;34;11430;56;47;17800;69;49;18088;31;18286;26;18286;17
5872493;5931307;157;11019;51;32;10976;56;46;16929;67;46;17217;29;18795;24;18795;16
5872494;5931307;154;10801;50;32;10799;54;45;14322;65;43;16999;31;18521;27;18521;17
5872495;5931307;152;10657;49;31;10554;55;46;16936;64;46;17224;32;17487;27;17487;17
5872496;5931307;149;10439;49;31;10524;55;48;16726;61;50;11618;30;17252;25;17252;16
5872497;5931307;148;10333;48;30;10343;54;47;16630;61;49;13456;29;17154;24;17154;16
5872498;5931307;146;10207;-1;-1;-1;54;43;15599;60;47;15599;29;17304;24;17304;16
5872499;5931307;145;10128;-1;-1;-1;53;42;15552;57;46;15552;28;17585;23;17585;15
5872500;5931307;142;9924;44;28;9934;54;47;10249;57;48;15873;28;17896;23;17896;15
5872501;5931307;140;9770;43;28;9733;55;46;11451;56;49;11385;30;16959;24;16959;15
5872502;5931307;139;9704;43;27;9683;48;40;10792;51;42;10726;30;17175;25;17175;16
5872503;5931307;138;9631;43;28;9625;48;41;10886;51;43;10820;30;17117;25;16039;16
5872504;5931307;138;9695;43;27;9557;49;43;15755;52;43;15755;28;16525;24;16525;15
5872505;5931307;137;9620;43;28;9768;47;39;15522;53;39;15522;29;16290;24;16290;16
5872506;5931307;134;9408;42;26;9321;44;37;15347;50;37;15347;29;16407;24;16407;16
5872507;5931307;133;9318;42;27;9449;48;40;15596;53;40;15596;32;15970;27;15970;17
5872508;5931307;133;9299;43;27;9339;50;43;15302;54;45;15917;28;15708;23;15708;15
5872509;5931307;134;9384;44;28;9386;53;46;15530;56;51;14706;31;16176;25;15202;16
5872510;5931307;138;9655;45;29;9601;52;41;14573;56;44;12133;30;15479;25;15486;16
5872511;5931307;140;9822;46;29;9875;54;43;14740;55;46;12299;30;15737;25;15744;16
5872512;5931307;139;9732;45;29;9783;54;45;14214;56;50;13915;31;14403;26;14403;17
5872513;5931307;138;9658;45;29;9722;51;45;14021;51;43;11581;32;14511;27;14511;17
5872514;5931307;135;9443;45;29;9543;48;45;13725;49;42;13328;32;14424;27;14424;17
5872515;5931307;132;9254;44;28;9283;46;43;13307;48;40;12909;31;14362;26;14362;17
5872516;5931307;132;9212;44;28;9316;45;40;13124;46;40;11588;31;14196;26;14196;16
5872517;5931307;131;9183;43;28;9213;44;39;11311;45;38;11312;31;13949;26;13949;16
5872518;5931307;132;9245;44;28;9310;39;35;10786;42;37;13260;30;14365;25;14365;16
5872519;5931307;131;9199;45;28;9429;36;32;10844;38;30;10844;31;14583;25;14583;17
5872520;5931307;135;9421;42;27;9369;36;30;10633;38;29;10633;30;12916;25;12916;16
5872521;5931307;135;9419;44;28;9621;34;25;10335;36;24;10335;29;12603;24;12603;16
5872522;5931307;137;9561;44;28;9597;34;25;10328;37;24;10328;29;12474;24;12474;16
5872523;5931307;139;9698;45;29;9747;33;24;10598;39;23;10598;29;12719;24;12719;16
5872524;5931307;140;9816;45;29;9919;37;27;11034;43;26;11034;29;15779;25;12752;16
5872525;5931307;144;10097;46;29;9982;40;29;11151;46;28;11151;28;11815;25;11815;16
5872526;5931307;148;10386;48;31;10415;37;28;10074;47;28;10074;27;12595;23;12595;16
5872527;5931307;148;10383;46;29;10401;37;25;9872;47;25;9872;26;12104;22;12104;15
5872528;5931307;147;10258;49;31;10475;33;20;9525;42;20;9525;26;12104;22;12104;15
5872529;5931307;148;10325;45;28;10469;36;24;10346;40;24;10346;25;13491;21;13518;14
5872530;5931307;152;10648;47;30;10891;36;26;10471;40;26;10471;25;13522;22;13549;15
5872531;5931307;159;11119;48;30;11196;36;25;10864;36;25;10864;24;11271;21;11271;13
5872532;5931307;160;11181;49;31;11277;32;21;10611;34;21;10611;26;12623;22;12623;15
5872533;5931307;162;11319;50;32;11479;35;26;10449;38;25;10449;26;12853;22;12853;14
5872534;5931307;165;11553;52;33;11754;36;29;10715;37;28;10715;28;13181;23;12935;16
5872535;5931307;169;11824;52;33;12097;38;32;12154;40;31;12154;28;13740;24;13654;15
5872536;5931307;172;12069;53;34;12185;43;36;12362;43;34;12362;28;14089;24;14003;16
5872537;5931307;170;11880;54;34;11999;43;34;12496;48;34;12496;30;14275;25;14275;17
5872538;5931307;172;12050;54;34;12160;44;36;12972;48;37;12972;30;14494;26;14494;17
5872539;5931307;192;13421;55;35;12490;58;46;14167;61;45;14167;33;15680;28;15680;18
5872540;5931307;192;13455;59;38;13348;58;46;14200;61;45;14200;33;15734;28;15734;18
5872541;5931307;194;13562;61;39;13574;60;48;14307;64;47;14307;33;15866;28;15866;19
5872542;5931307;196;13738;61;39;13665;61;50;14484;65;49;14484;33;16265;28;16265;19
5872543;5931307;198;13885;62;39;13787;69;58;14997;72;57;14997;34;15230;29;15230;19
5872544;5931307;198;13832;62;40;13851;75;62;15663;73;61;15663;33;15538;29;15538;21
5872545;5931307;202;14115;62;40;13851;80;66;15947;77;65;15947;34;15959;29;15959;21
5872546;5931307;208;14562;62;40;13851;89;72;16394;85;71;16394;-1;16273;-1;16273;-1
5872547;5931307;214;15008;62;40;13851;94;78;16840;96;77;16840;-1;16659;-1;16659;-1
5872548;5931307;215;15052;71;45;15079;94;79;16884;96;78;16884;-1;16851;-1;16851;-1
5872549;5931307;218;15274;71;45;15079;97;82;17106;96;81;17106;-1;17412;-1;17412;-1
5872550;5931307;-1;-1;85;54;19109;-1;-1;-1;-1;-1;-1;30;17326;26;17326;18
5874257;5931307;509;35646;153;97;36184;119;102;36763;118;102;37792;74;44229;64;43787;41
5874258;5931307;515;36028;152;96;36122;113;100;36645;111;94;37260;73;44141;64;43699;41
5874259;5931307;508;35553;151;95;35872;108;93;36171;108;87;36786;72;43707;63;43265;40
5874260;5931307;504;35264;148;94;35549;106;89;35882;105;83;36497;71;43493;62;43052;40
5874261;5931307;502;35120;147;93;35348;106;92;36071;108;86;36686;71;43310;62;42868;40
5874262;5931307;496;34745;145;92;34906;106;90;35689;108;84;36304;70;42874;61;42433;39
5874263;5931307;494;34564;145;92;34906;106;91;35336;108;85;35950;70;42604;61;42162;39
5874264;5931307;493;34514;144;91;34761;106;91;35198;108;85;35813;70;42869;61;42427;39
5874265;5931307;498;34846;144;91;34761;111;96;35529;111;90;36144;70;42870;61;42429;39
5874266;5931307;516;36128;149;94;32675;128;114;36811;133;108;36396;71;42109;62;42109;40
5874267;5931307;517;36196;144;91;32141;128;115;36880;133;109;36465;69;41813;61;41813;39
5874268;5931307;459;32164;144;91;32141;128;116;36915;133;110;36500;69;41605;61;41605;39
5874269;5931307;463;32412;145;92;32353;131;120;37234;136;114;36820;70;41507;62;41507;40
5874270;5931307;470;32891;138;87;33027;99;77;35175;117;79;35175;67;43073;58;43667;35
5874271;5931307;465;32544;139;88;32569;99;77;35169;117;79;35169;67;42655;58;43249;35
5874272;5931307;464;32513;134;85;32177;105;84;35053;117;86;35053;66;42348;57;42942;35
5874273;5931307;460;32192;135;85;32125;102;79;34731;117;81;34731;66;42619;57;43212;35
5874274;5931307;458;32083;133;84;31761;105;84;35063;117;86;35063;66;41949;56;42543;34
5874275;5931307;451;31554;142;90;32160;116;91;34789;129;93;34789;67;42206;58;42799;36
5874276;5931307;445;31153;138;87;31828;116;87;34569;129;89;34569;66;42049;57;42643;35
5874277;5931307;439;30763;143;90;31830;116;92;34899;129;94;34899;68;42502;58;43096;36
5874278;5931307;450;31470;144;91;31922;120;97;35258;129;99;35258;68;42742;59;43335;36
5874279;5931307;437;30624;136;86;30957;120;98;34608;129;100;34608;67;42138;58;42731;36
5874280;5931307;451;31572;142;90;32145;132;112;35556;142;114;35556;70;43180;61;43773;38
5874281;5931307;450;31478;141;89;32029;132;110;35462;142;112;35462;70;43138;61;43732;38
5874282;5931307;451;31595;141;89;31961;132;112;35579;142;114;35579;70;43490;61;44084;38
5874283;5931307;456;31923;141;89;31961;132;117;35907;148;119;35907;70;43887;61;44481;38
5874284;5931307;463;32426;146;93;32952;143;124;36410;154;126;36410;72;43651;62;44245;40
5874285;5931307;476;33340;146;93;32952;155;135;35667;166;139;37324;72;44069;62;44663;40
5874286;5931307;407;28498;123;78;29085;137;122;33659;136;114;36194;59;44117;52;44710;34
5874287;5931307;404;28262;123;78;29085;137;119;33423;134;111;35958;59;36093;52;36316;34
5874288;5931307;401;28050;123;78;29016;135;116;33211;131;108;35746;59;35883;52;36106;34
5874289;5931307;395;27624;121;77;28508;126;110;32785;127;102;35320;58;35590;51;35812;33
5874290;5931307;398;27837;124;79;29088;133;113;33020;130;105;35556;60;35958;52;36181;34
5874291;5931307;397;27771;126;80;29342;133;115;33134;130;107;35669;60;36485;53;36707;35
5874292;5931307;383;26784;120;76;27006;118;102;33655;125;107;30381;57;34490;50;34713;33
5874293;5931307;380;26582;119;75;26904;118;100;33453;122;104;30179;57;34602;49;34825;33
5874294;5931307;372;26072;113;71;25970;107;95;33723;121;97;29148;56;34321;49;34544;32
5874295;5931307;374;26146;108;69;25352;109;96;33797;121;98;29222;57;34547;49;34770;32
5874296;5931307;357;25011;107;68;24955;97;78;27480;111;88;31377;56;34285;48;34507;31
5874297;5931307;358;25054;107;68;24938;97;79;27523;118;94;28290;56;34582;48;34805;31
5874298;5931307;354;24748;106;67;24668;94;74;27216;105;84;31113;57;34967;49;32608;32
5874299;5931307;333;23288;101;64;23358;98;86;27654;105;84;31451;57;31949;49;31949;32
5874300;5931307;330;23098;100;64;23249;95;83;27432;101;81;31230;52;30623;45;30623;28
5874301;5931307;330;23104;100;64;23249;95;82;27356;101;80;31153;52;30886;45;30886;28
5874302;5931307;334;23396;100;64;23249;98;84;27535;101;81;30632;53;30658;45;30658;29
5874303;5931307;334;23413;106;67;23443;103;93;29761;108;86;29761;53;30814;45;30814;30
5874304;5931307;334;23398;106;67;23443;103;93;29746;108;86;29745;53;31194;45;31194;30
5874305;5931307;312;21835;97;62;21730;101;86;25122;104;91;24297;52;29048;45;29048;28
5874306;5931307;308;21587;98;62;21853;96;82;24874;102;87;24049;52;29172;45;29172;28
5874307;5931307;309;21595;99;63;22057;96;82;24883;102;88;24058;50;29539;43;29539;27
5874308;5931307;301;21040;99;63;21981;94;78;23171;94;79;23502;51;29685;43;29685;27
5874309;5931307;298;20843;95;60;21300;88;76;22974;94;76;23306;51;28552;43;28552;27
5874310;5931307;294;20603;95;60;21304;75;60;22989;81;62;23320;49;28544;42;28544;27
5874311;5931307;295;20633;94;60;21016;87;67;23003;90;69;23334;48;28416;41;28416;26
5874312;5931307;299;20953;94;60;20945;87;74;22863;96;78;22863;48;28005;41;27883;26
5874313;5931307;294;20613;94;60;20945;82;71;22709;92;77;23895;49;28525;41;28525;26
5874314;5931307;285;19928;94;60;21011;94;85;23586;94;80;22519;49;27549;41;27549;26
5874315;5931307;279;19537;89;57;19840;78;67;21461;87;70;21689;44;27879;37;27224;23
5874316;5931307;277;19415;89;56;19751;78;66;21339;87;69;21567;45;27928;37;27242;24
5874317;5931307;280;19603;89;56;19747;78;68;21527;89;71;21755;45;26985;37;26876;24
5874318;5931307;266;18597;80;51;17727;78;69;21539;86;72;21767;42;25651;35;25542;22
5874319;5931307;251;17583;80;51;17727;72;55;19299;72;58;19527;42;25280;35;25172;22
5874320;5931307;250;17519;82;52;17511;75;57;19432;70;60;19660;42;24485;35;25287;22
5874321;5931307;253;17684;82;52;17511;78;65;19986;84;68;20213;43;24061;37;24061;23
5874322;5931307;241;16850;79;50;16851;87;76;21058;90;80;21058;41;23587;36;23587;23
5874323;5931307;236;16530;78;49;16517;82;72;20788;86;77;20194;40;23330;35;23330;22
5874324;5931307;236;16525;77;49;16306;87;78;21211;89;82;21211;-1;23281;-1;23281;-1
5874325;5931307;230;16067;77;49;16167;83;75;17606;83;77;17606;40;22652;35;22652;22
5874326;5931307;226;15814;78;49;16058;77;71;17353;80;70;19291;40;22464;35;22464;21
5874327;5931307;225;15745;77;49;15637;77;69;19221;78;69;19221;39;22379;34;22379;21
5874328;5931307;220;15406;77;49;15637;76;65;18882;75;65;18882;39;21778;34;21778;21
5874329;5931307;220;15409;77;49;15637;76;65;18885;75;65;18885;39;22083;34;22083;21
5874330;5931307;215;15027;77;49;15637;61;52;18121;62;52;18121;39;21804;34;21804;21
5874331;5931307;211;14745;67;42;14575;57;48;17839;57;48;17839;36;20336;31;20336;19
5874332;5931307;207;14465;66;42;14624;53;42;17401;51;42;17401;36;20219;31;20219;19
5874333;5931307;209;14615;67;42;14445;50;40;17297;49;40;17297;36;19955;31;19955;19
5874334;5931307;205;14344;65;41;14164;52;44;17580;51;44;17580;37;20131;32;19831;20
5874335;5931307;202;14111;65;41;14251;53;48;15439;57;49;17924;36;20174;32;19874;20
5874336;5931307;197;13765;63;40;13946;53;43;15093;54;45;15093;34;19048;29;19048;18
5874337;5931307;194;13585;63;40;13658;54;44;14929;59;46;14929;35;18936;29;18936;19
5874338;5931307;195;13649;63;40;13871;55;46;15084;61;48;15084;35;18877;31;18877;19
5874339;5931307;197;13757;63;40;13970;58;49;15280;61;51;15280;35;19078;30;19078;20
5874340;5931307;194;13548;61;39;13588;62;53;15538;65;55;15538;35;19454;30;19454;20
5874341;5931307;190;13282;60;38;13102;65;56;22009;70;61;15945;34;20342;29;20342;18
5874342;5931307;189;13237;60;38;13103;62;54;15904;72;57;15904;34;20360;29;20360;19
5874343;5931307;191;13348;59;37;12523;64;56;16014;72;59;16014;34;19901;29;19901;19
5874344;5931307;175;12274;57;36;12188;58;52;16558;69;52;19236;34;19484;29;19484;18
5874345;5931307;172;12075;57;36;12177;58;50;20966;69;52;19230;32;19236;28;19236;18
5874346;5931307;168;11777;56;36;11880;59;49;20655;70;55;19474;32;18900;27;18900;17
5874347;5931307;165;11553;55;35;11585;59;49;20455;69;54;18478;31;18796;27;18796;17
5874348;5931307;165;11559;55;35;11509;63;53;18195;71;54;18483;31;18691;27;18691;17
5874349;5931307;158;11040;52;33;11001;55;44;17602;67;46;17890;30;18041;25;18041;16
5874350;5931307;155;10821;51;33;10883;59;49;17175;69;50;17464;31;18656;27;18656;17
5874351;5931307;155;10870;51;32;10816;56;46;16918;69;46;17206;31;18718;26;18718;17
5874352;5931307;159;11103;51;32;10919;56;46;16932;69;46;17221;32;19053;27;19053;17
5874353;5931307;147;10308;49;31;10436;56;48;16707;64;54;18988;32;16911;27;16911;17
5874354;5931307;144;10074;48;30;10134;53;44;13850;61;50;18754;32;16650;26;16650;17
5874355;5931307;146;10200;47;30;10283;53;44;13876;61;49;11255;28;16398;23;16398;15
5874356;5931307;143;9984;46;29;9958;52;44;15285;56;46;12896;27;16234;23;16234;15
5874357;5931307;142;9944;45;29;9937;52;44;15281;58;46;12892;33;16046;29;16046;18
5874358;5931307;138;9628;43;28;9743;55;47;9950;54;45;15508;34;15874;29;15874;18
5874359;5931307;136;9497;42;27;9474;53;43;10740;53;45;10674;29;17101;24;17101;15
5874360;5931307;135;9432;43;27;9450;49;41;10592;51;43;10526;30;16926;25;16926;16
5874361;5931307;133;9345;42;27;9417;47;42;10428;51;40;15574;29;16744;24;16744;16
5874362;5931307;135;9419;42;27;9305;44;36;15316;49;36;15316;29;15628;24;15635;16
5874363;5931307;133;9321;41;26;9150;43;35;15196;49;35;15196;29;15392;24;15399;16
5874364;5931307;133;9329;42;27;9443;40;33;15069;49;33;15069;25;15393;21;15331;14
5874365;5931307;131;9161;41;26;9285;47;41;15635;52;41;15635;29;16066;24;15253;15
5874366;5931307;130;9101;42;27;9077;52;45;14756;53;48;14458;28;14913;23;14920;15
5874367;5931307;130;9112;42;27;9082;51;44;14733;53;48;14434;29;14925;24;14932;16
5874368;5931307;134;9351;44;28;9504;50;41;14357;54;48;14057;30;15100;25;15107;16
5874369;5931307;137;9573;46;29;9880;51;42;14490;54;49;13830;30;14473;25;14473;16
5874370;5931307;137;9587;45;28;9630;51;43;14069;54;48;13771;31;14423;26;14423;17
5874371;5931307;133;9285;43;28;9352;48;45;14221;51;45;13374;31;14156;26;14156;16
5874372;5931307;131;9136;44;28;9262;48;44;13398;51;44;13087;31;14271;26;14271;17
5874373;5931307;129;9037;44;28;9178;47;43;13030;48;42;12718;31;13897;26;13966;16
5874374;5931307;129;9025;43;27;9028;45;42;12498;45;42;12523;30;13823;25;13804;16
5874375;5931307;127;8869;42;27;8960;43;37;12276;41;37;12224;29;13643;24;13643;15
5874376;5931307;128;8926;43;27;9129;38;34;12068;39;35;12068;30;13979;25;13979;16
5874377;5931307;127;8900;42;27;8933;35;31;10825;37;29;10825;30;14301;25;14301;16
5874378;5931307;136;9493;42;26;9090;38;31;10741;40;30;10741;28;12425;23;12425;15
5874379;5931307;132;9210;43;27;9286;34;25;10277;36;24;10277;29;12918;24;12918;16
5874380;5931307;133;9275;43;27;9275;33;23;10194;37;22;10194;27;12179;23;12179;15
5874381;5931307;134;9377;43;28;9469;36;26;9978;38;25;9978;28;12225;23;12225;15
5874382;5931307;141;9862;44;28;9706;39;29;10981;44;28;10981;29;12562;25;12562;17
5874383;5931307;140;9816;45;29;9740;36;26;9757;39;25;9757;26;11701;22;11701;14
5874384;5931307;143;10022;47;30;10201;36;29;9963;43;28;9963;27;12079;22;12079;15
5874385;5931307;146;10214;48;30;10390;40;32;9753;49;32;9753;27;11920;23;11920;15
5874386;5931307;143;9975;44;28;10192;33;19;9459;39;19;9459;25;11653;21;11653;14
5874387;5931307;145;10160;44;28;10202;33;21;9340;41;22;9340;25;11735;21;11735;14
5874388;5931307;149;10410;45;29;10577;38;25;9590;47;26;9590;26;11988;22;11988;15
5874389;5931307;155;10854;47;30;10925;32;22;10174;34;21;10174;26;13210;22;13210;14
5874390;5931307;155;10879;48;30;11060;30;20;10034;34;19;10034;25;12825;22;12825;14
5874391;5931307;159;11116;50;32;11620;32;23;10245;35;22;10245;26;13317;22;13317;14
5874392;5931307;163;11429;50;32;11583;35;27;10580;35;26;10580;27;13639;22;13639;15
5874393;5931307;167;11677;51;32;11635;40;32;10937;41;31;10937;28;14017;23;14017;15
5874394;5931307;168;11739;51;33;11540;42;32;12356;42;32;12356;28;14107;23;14021;16
5874395;5931307;167;11695;53;33;11783;40;32;12314;45;32;12314;29;14323;24;14323;16
5874396;5931307;173;12105;53;34;12009;41;32;12690;47;33;12690;30;14429;25;14429;17
5874397;5931307;188;13171;58;37;13091;57;42;13916;55;41;13916;32;15452;27;15452;18
5874398;5931307;188;13126;58;37;13092;55;42;13871;55;41;13871;32;15566;27;15566;18
5874399;5931307;194;13602;61;39;13665;61;48;14348;64;47;14348;33;15906;28;15906;19
5874400;5931307;193;13476;61;39;13665;67;57;15308;69;56;15308;33;16292;28;16292;19
5874401;5931307;193;13522;61;39;13630;67;57;15354;69;56;15354;33;15159;28;15159;20
5874402;5931307;199;13937;61;39;13630;75;63;15769;77;62;15769;34;15581;29;15581;21
5874403;5931307;204;14255;62;40;13851;81;68;16087;81;67;16087;-1;15891;-1;15891;-1
5874404;5931307;206;14426;62;40;13851;84;69;16258;85;69;16258;-1;16122;-1;16122;-1
5874405;5931307;210;14682;71;45;15079;89;71;16814;88;73;16513;-1;16537;-1;16537;-1
5874406;5931307;214;14968;71;45;15079;94;78;16800;96;77;16800;-1;16787;-1;16787;-1
